x-axis,1
second,Volt
-566.01500E-06,+25.40500928E-03
-565.99000E-06,+23.64768705E-03
-565.96500E-06,+22.05772884E-03
-565.94000E-06,+22.05772884E-03
-565.91500E-06,+25.57237329E-03
-565.89000E-06,+25.23764526E-03
-565.86500E-06,+25.57237329E-03
-565.84000E-06,+26.99496749E-03
-565.81500E-06,+23.64768705E-03
-565.79000E-06,+22.05772884E-03
-565.76500E-06,+23.81505107E-03
-565.74000E-06,+25.40500928E-03
-565.71500E-06,+25.40500928E-03
-565.69000E-06,+25.40500928E-03
-565.66500E-06,+25.40500928E-03
-565.64000E-06,+27.16233150E-03
-565.61500E-06,+28.75228971E-03
-565.59000E-06,+25.23764526E-03
-565.56500E-06,+23.81505107E-03
-565.54000E-06,+27.16233150E-03
-565.51500E-06,+26.99496749E-03
-565.49000E-06,+25.40500928E-03
-565.46500E-06,+23.64768705E-03
-565.44000E-06,+23.81505107E-03
-565.41500E-06,+21.89036483E-03
-565.39000E-06,+20.46777063E-03
-565.36500E-06,+23.81505107E-03
-565.34000E-06,+25.40500928E-03
-565.31500E-06,+23.64768705E-03
-565.29000E-06,+23.81505107E-03
-565.26500E-06,+23.64768705E-03
-565.24000E-06,+25.57237329E-03
-565.21500E-06,+26.99496749E-03
-565.19000E-06,+25.40500928E-03
-565.16500E-06,+25.40500928E-03
-565.14000E-06,+27.16233150E-03
-565.11500E-06,+26.99496749E-03
-565.09000E-06,+23.64768705E-03
-565.06500E-06,+25.57237329E-03
-565.04000E-06,+28.75228971E-03
-565.01500E-06,+28.75228971E-03
-564.99000E-06,+26.99496749E-03
-564.96500E-06,+25.40500928E-03
-564.94000E-06,+23.64768705E-03
-564.91500E-06,+22.05772884E-03
-564.89000E-06,+23.81505107E-03
-564.86500E-06,+23.64768705E-03
-564.84000E-06,+23.81505107E-03
-564.81500E-06,+23.64768705E-03
-564.79000E-06,+23.81505107E-03
-564.76500E-06,+25.40500928E-03
-564.74000E-06,+23.64768705E-03
-564.71500E-06,+22.05772884E-03
-564.69000E-06,+22.05772884E-03
-564.66500E-06,+23.81505107E-03
-564.64000E-06,+27.16233150E-03
-564.61500E-06,+25.23764526E-03
-564.59000E-06,+23.81505107E-03
-564.56500E-06,+23.64768705E-03
-564.54000E-06,+23.81505107E-03
-564.51500E-06,+23.64768705E-03
-564.49000E-06,+23.81505107E-03
-564.46500E-06,+25.40500928E-03
-564.44000E-06,+23.64768705E-03
-564.41500E-06,+23.81505107E-03
-564.39000E-06,+23.64768705E-03
-564.36500E-06,+23.81505107E-03
-564.34000E-06,+25.40500928E-03
-564.31500E-06,+23.64768705E-03
-564.29000E-06,+22.05772884E-03
-564.26500E-06,+23.81505107E-03
-564.24000E-06,+25.40500928E-03
-564.21500E-06,+23.64768705E-03
-564.19000E-06,+22.05772884E-03
-564.16500E-06,+23.81505107E-03
-564.14000E-06,+27.16233150E-03
-564.11500E-06,+26.99496749E-03
-564.09000E-06,+21.89036483E-03
-564.06500E-06,+20.46777063E-03
-564.04000E-06,+25.57237329E-03
-564.01500E-06,+26.99496749E-03
-563.99000E-06,+25.40500928E-03
-563.96500E-06,+27.16233150E-03
-563.94000E-06,+28.75228971E-03
-563.91500E-06,+25.23764526E-03
-563.89000E-06,+23.81505107E-03
-563.86500E-06,+25.40500928E-03
-563.84000E-06,+23.64768705E-03
-563.81500E-06,+23.81505107E-03
-563.79000E-06,+23.64768705E-03
-563.76500E-06,+22.05772884E-03
-563.74000E-06,+22.05772884E-03
-563.71500E-06,+23.81505107E-03
-563.69000E-06,+23.64768705E-03
-563.66500E-06,+23.81505107E-03
-563.64000E-06,+23.64768705E-03
-563.61500E-06,+23.81505107E-03
-563.59000E-06,+25.40500928E-03
-563.56500E-06,+21.89036483E-03
-563.54000E-06,+20.46777063E-03
-563.51500E-06,+23.81505107E-03
-563.49000E-06,+25.40500928E-03
-563.46500E-06,+23.64768705E-03
-563.44000E-06,+22.05772884E-03
-563.41500E-06,+23.81505107E-03
-563.39000E-06,+25.40500928E-03
-563.36500E-06,+25.40500928E-03
-563.34000E-06,+23.64768705E-03
-563.31500E-06,+23.81505107E-03
-563.29000E-06,+23.64768705E-03
-563.26500E-06,+22.05772884E-03
-563.24000E-06,+25.57237329E-03
-563.21500E-06,+28.75228971E-03
-563.19000E-06,+25.23764526E-03
-563.16500E-06,+20.30040662E-03
-563.14000E-06,+23.98241508E-03
-563.11500E-06,+25.23764526E-03
-563.09000E-06,+23.81505107E-03
-563.06500E-06,+21.89036483E-03
-563.04000E-06,+22.22509286E-03
-563.01500E-06,+25.40500928E-03
-562.99000E-06,+23.64768705E-03
-562.96500E-06,+23.81505107E-03
-562.94000E-06,+23.64768705E-03
-562.91500E-06,+23.81505107E-03
-562.89000E-06,+27.16233150E-03
-562.86500E-06,+26.99496749E-03
-562.84000E-06,+27.16233150E-03
-562.81500E-06,+25.23764526E-03
-562.79000E-06,+25.57237329E-03
-562.76500E-06,+26.99496749E-03
-562.74000E-06,+27.16233150E-03
-562.71500E-06,+28.75228971E-03
-562.69000E-06,+26.99496749E-03
-562.66500E-06,+25.40500928E-03
-562.64000E-06,+23.64768705E-03
-562.61500E-06,+23.81505107E-03
-562.59000E-06,+21.89036483E-03
-562.56500E-06,+18.71044841E-03
-562.54000E-06,+22.22509286E-03
-562.51500E-06,+23.64768705E-03
-562.49000E-06,+23.81505107E-03
-562.46500E-06,+25.40500928E-03
-562.44000E-06,+25.40500928E-03
-562.41500E-06,+25.40500928E-03
-562.39000E-06,+25.40500928E-03
-562.36500E-06,+27.16233150E-03
